x,y,lon,lat,conc
528600,183860,-0.1470808086675726,51.539001711668604,10.03081
528620,183860,-0.1467925867260724,51.5389971599373,9.914057
528640,183860,-0.14650436485985743,51.53899260749824,9.895412
528660,183860,-0.14621614306893874,51.538988054351385,9.898884
528680,183860,-0.1459279213533289,51.53898350049676,10.01325
528700,183860,-0.14563969971303856,51.53897894593438,10.03176
528720,183860,-0.14535147814807947,51.53897439066424,9.93995
528740,183860,-0.1450632566584639,51.53896983468631,9.934261
528760,183860,-0.14477503524420282,51.53896527800061,9.948946
528780,183860,-0.14448681390530807,51.53896072060715,9.989982
528800,183860,-0.14419859264179188,51.53895616250592,10.03528
528820,183860,-0.14391037145366484,51.53895160369693,10.06195
528840,183860,-0.14362215034093914,51.53894704418016,10.13631
528860,183860,-0.14333392930362623,51.538942483955644,10.28242
528880,183860,-0.1430457083417379,51.538937923023354,11.26639
528900,183860,-0.14275748745528635,51.538933361383286,12.35602
528920,183860,-0.14246926664428183,51.53892879903546,13.45883
528940,183860,-0.14218104590873695,51.53892423597987,10.78688
528960,183860,-0.14189282524866348,51.538919672216515,10.46572
528980,183860,-0.14160460466407246,51.538915107745396,10.47246
529000,183860,-0.14131638415497533,51.53891054256652,11.38866
529020,183860,-0.14102816372138466,51.53890597667987,10.64478
529040,183860,-0.14073994336331144,51.538901410085465,10.32542
529060,183860,-0.14045172308076798,51.538896842783295,10.22988
529080,183860,-0.140163502873764,51.53889227477336,10.1827
529100,183860,-0.13987528274231412,51.538887706055675,10.15393
529120,183860,-0.13958706268642698,51.53888313663022,10.14281
529140,183860,-0.13929884270611603,51.53887856649701,10.15046
529160,183860,-0.1390106228013926,51.53887399565603,10.19299
529180,183860,-0.13872240297226776,51.5388694241073,10.3505
529200,183860,-0.1384341832187537,51.53886485185081,12.2102
529220,183860,-0.13814596354086225,51.53886027888655,10.36011
529240,183860,-0.13785774393860398,51.538855705214544,10.23069
529260,183860,-0.13756952441199116,51.53885113083477,10.19109
529280,183860,-0.13728130496103597,51.53884655574726,10.1954
529300,183860,-0.1369930855857494,51.538841979951975,10.38051
529320,183860,-0.1367048662861433,51.53883740344894,10.44143
529340,183860,-0.1364166470622295,51.53883282623814,10.2051
529360,183860,-0.13612842791401858,51.53882824831959,10.21858
